	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped
5284	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	3	77	248	248	248	248	0	0	0	0	-2	-2	3	0
5285	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	4	142	144	144	144	144	0	0	0	0	-2	-2	3	0
5286	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	5	60	152	152	152	152	0	0	0	0	-2	-2	3	0
5288	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	7	53	92	92	92	92	0	0	0	0	-2	-2	3	0
5289	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	8	165	128	128	128	128	0	0	0	0	-2	-2	3	0
5290	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	9	22	160	288	288	288	0	0	0	0	-2	-2	3	0
5291	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	10	52	188	188	188	188	0	0	0	0	-2	-2	3	0
5292	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	11	86	80	80	80	80	252	252	252	252	-2	-2	3	0
5293	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	12	51	344	344	344	344	144	144	144	144	-2	-2	3	0
5294	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	13	97	244	244	244	244	0	0	0	0	-2	-2	3	0
5295	85	2	1	1	Patient	-2		-1	Patient		-1	-2	2	die	[1, 2]	['die', 'of']	14	124	152	152	152	152	0	0	0	0	-2	-2	3	0
