	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	closest_inverse_distance	furthest_inverse_distance	word_length	target_skipped	spill_skipped
6909	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	25	129	160	160	160	160	224	224	224	224	-5	-5	7	0	0
6910	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	27	146	152	152	152	152	276	432	432	432	-5	-5	7	0	0
6911	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	28	20	248	248	248	248	160	160	160	160	-5	-5	7	0	0
6912	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	29	116	192	340	340	340	220	220	220	220	-5	-5	7	0	0
6913	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	30	2	164	164	164	164	652	652	652	652	-5	-5	7	0	0
6915	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	32	133	164	164	164	164	244	244	244	244	-5	-5	7	0	0
6916	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	33	52	108	360	360	360	196	196	388	588	-5	-5	7	0	0
6917	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	34	16	164	352	352	352	276	276	276	276	-5	-5	7	0	0
6918	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	35	159	208	208	208	208	144	144	144	144	-5	-5	7	0	0
6920	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	37	18	148	148	148	148	184	232	336	464	-5	-5	7	0	0
6921	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	38	20	252	252	252	364	172	172	172	172	-5	-5	7	0	0
6923	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	40	91	128	128	196	280	152	152	152	152	-5	-5	7	0	0
6924	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	41	22	244	244	396	1340	120	120	120	120	-5	-5	7	0	0
6925	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	42	110	280	280	400	576	384	384	384	484	-5	-5	7	0	0
6926	106	5	1	2	Agent	-5	Edward	1	Agent		-1	-5	6	flicked	[5]	['flicked']	43	85	200	200	200	200	248	248	248	248	-5	-5	7	0	0
6927	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	1	94	156	156	156	156	148	148	148	148	-1	-1	6	0	0
6929	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	3	94	212	284	284	284	192	192	192	192	-1	-1	6	0	0
6930	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	4	6	288	288	288	432	256	256	256	256	-1	-1	6	0	0
6931	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	5	172	296	296	296	492	208	208	208	208	-1	-1	6	0	0
6932	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	6	123	0	0	0	0	252	252	252	424	-1	-1	6	1	0
6933	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	7	115	144	144	144	144	104	104	104	104	-1	-1	6	0	0
6934	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	8	71	268	396	396	396	168	168	168	168	-1	-1	6	0	0
6936	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	11	154	172	172	172	172	180	180	180	180	-1	-1	6	0	0
6937	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	12	196	0	0	0	0	140	140	140	140	-1	-1	6	1	0
6940	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	15	199	0	0	0	0	148	148	148	296	-1	-1	6	1	0
6941	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	16	189	288	356	356	356	244	380	380	380	-1	-1	6	0	0
6942	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	17	109	96	96	96	96	212	212	212	212	-1	-1	6	0	0
6945	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	20	151	144	280	280	280	128	128	128	128	-1	-1	6	0	0
6946	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	21	124	0	0	0	0	212	212	212	424	-1	-1	6	1	0
6948	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	23	128	216	400	400	400	244	244	244	244	-1	-1	6	0	0
6949	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	24	17	212	212	380	640	244	244	244	244	-1	-1	6	0	0
6950	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	25	64	0	0	0	0	268	268	268	728	-1	-1	6	1	0
6951	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	27	17	0	0	0	0	192	192	192	528	-1	-1	6	1	0
6954	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	30	142	260	700	700	700	248	248	248	248	-1	-1	6	0	0
6956	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	32	104	280	280	280	436	212	212	212	556	-1	-1	6	0	0
6957	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	33	96	236	236	236	236	92	324	324	324	-1	-1	6	0	0
6961	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	37	52	88	328	328	328	160	248	248	248	-1	-1	6	0	0
6963	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	39	54	0	0	0	0	244	244	244	408	-1	-1	6	1	0
6967	107	1	1	0	Agent	-1	She	1	Agent		-1	-1	2	turned	[1, 2]	['turned', 'and']	43	27	160	160	160	160	212	212	212	212	-1	-1	6	0	0
6969	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	2	104	152	152	152	152	156	156	156	156	-3	-3	3	0	0
6970	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	3	94	148	148	148	148	140	140	140	140	-3	-3	3	0	0
6971	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	4	6	124	124	124	124	148	148	148	148	-3	-3	3	0	0
6972	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	5	172	196	196	196	196	176	176	176	176	-3	-3	3	0	0
6973	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	6	123	0	0	0	0	152	152	152	152	-3	-3	3	1	0
6974	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	7	115	0	0	0	0	120	120	120	376	-3	-3	3	1	0
6975	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	8	71	224	224	224	224	148	148	148	148	-3	-3	3	0	0
6977	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	11	154	112	112	112	112	140	140	140	140	-3	-3	3	0	0
6980	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	14	193	212	212	212	212	292	292	292	292	-3	-3	3	0	0
6982	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	16	189	196	196	196	196	156	156	156	156	-3	-3	3	0	0
6985	107	3	1	0	Experiencer	-3	She	1	Experiencer		-1	-3	4	saw	[3]	['saw']	19	120	204	204	320	672	196	196	196	196	-3	-3	3	0	0
