sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
20	1	197	0	He	True	?	11	260	260	260	260	252	252	252	252
20	1	15	0	He	True	?	12	0	0	0	0	0	0	0	0
20	1	67	0	He	True	?	13	0	0	0	0	268	268	268	268
20	1	203	0	He	True	?	14	0	0	0	0	372	372	372	372
20	1	40	0	He	True	?	15	0	0	0	0	0	0	0	0
20	1	103	0	He	True	?	16	244	244	244	244	224	224	224	224
20	1	3	0	He	True	?	17	256	256	256	256	236	236	236	236
20	1	96	0	He	True	?	18	0	0	0	0	336	336	336	336
20	1	72	0	He	True	?	19	256	256	256	256	104	104	104	104
20	1	105	0	He	True	?	20	0	0	0	0	240	240	240	240
20	1	48	0	He	True	?	21	0	0	0	0	0	0	0	0
20	1	203	0	He	True	?	22	0	0	0	0	260	460	460	460
20	1	200	0	He	True	?	23	320	320	320	320	216	216	216	216
20	1	90	0	He	True	?	24	0	0	0	0	284	284	284	284
20	1	134	0	He	True	?	25	0	0	0	0	268	268	268	268
20	1	173	0	He	True	?	27	0	0	0	0	376	376	376	376
20	1	49	0	He	True	?	28	0	0	0	0	0	0	0	0
20	1	153	0	He	True	?	29	0	0	0	0	392	548	548	548
20	1	199	0	He	True	?	30	0	0	0	0	256	888	888	888
20	1	200	0	He	True	?	31	0	0	0	0	256	256	256	256
20	1	14	0	He	True	?	32	0	0	0	0	24	24	1224	2120
20	1	119	0	He	True	?	33	0	0	0	0	296	496	496	496
20	1	127	0	He	True	?	34	152	152	152	152	184	184	184	184
20	1	175	0	He	True	?	35	0	0	0	0	248	248	248	248
20	1	143	0	He	True	?	36	0	0	0	0	0	0	0	0
20	1	78	0	He	True	?	37	0	0	0	0	204	524	524	524
20	1	113	0	He	True	?	38	224	224	224	224	176	176	176	176
20	1	122	0	He	True	?	39	0	0	0	0	0	0	0	0
20	1	28	0	He	True	?	41	0	0	0	0	0	0	0	0
20	1	5	0	He	True	?	42	0	0	0	0	536	536	536	536
20	1	162	0	He	True	?	43	0	0	0	0	276	396	396	396
20	3	106	0	his	True	-2	1	168	296	296	296	0	0	0	0
20	3	202	0	his	True	-2	2	160	160	160	320	276	276	276	276
20	3	120	0	his	True	-2	3	204	340	340	340	0	0	0	0
20	3	102	0	his	True	-2	4	196	196	196	460	220	220	220	220
20	3	131	0	his	True	-2	5	268	268	268	744	432	432	432	432
20	3	133	0	his	True	-2	6	0	0	0	0	240	372	372	372
20	3	63	0	his	True	-2	7	72	172	172	172	0	0	0	0
20	3	139	0	his	True	-2	8	188	188	188	188	204	204	204	204
20	3	137	0	his	True	-2	10	0	0	0	0	56	56	184	608
20	3	197	0	his	True	-2	11	156	156	156	156	156	156	156	156
20	3	15	0	his	True	-2	12	0	0	0	0	0	0	0	0
20	3	67	0	his	True	-2	13	200	200	200	412	236	236	236	236
20	3	203	0	his	True	-2	14	204	204	204	204	244	244	244	244
20	3	40	0	his	True	-2	15	44	264	264	264	164	404	508	720
20	3	103	0	his	True	-2	16	152	152	152	152	192	192	192	192
20	3	3	0	his	True	-2	17	0	0	0	0	192	192	356	1016
20	3	96	0	his	True	-2	18	0	0	0	0	284	284	284	284
20	3	72	0	his	True	-2	19	180	180	180	180	204	204	204	960
20	3	105	0	his	True	-2	20	156	156	156	156	188	188	188	188
20	3	48	0	his	True	-2	21	0	0	0	0	240	240	384	680
20	3	203	0	his	True	-2	22	184	184	184	184	188	188	188	188
20	3	200	0	his	True	-2	23	192	192	192	852	0	0	0	0
20	3	90	0	his	True	-2	24	168	168	168	168	196	196	196	196
20	3	134	0	his	True	-2	25	0	0	0	0	216	216	308	960
20	3	173	0	his	True	-2	27	272	272	272	272	168	284	284	688
20	3	49	0	his	True	-2	28	0	0	0	0	220	348	348	348
20	3	153	0	his	True	-2	29	148	148	148	148	156	156	156	156
20	3	199	0	his	True	-2	30	172	172	552	836	0	0	0	0
20	3	200	0	his	True	-2	31	52	52	52	52	172	172	172	172
20	3	14	0	his	True	-2	32	224	224	404	652	116	116	116	116
20	3	119	0	his	True	-2	33	176	176	176	176	140	140	140	140
20	3	127	0	his	True	-2	34	148	148	148	148	352	352	352	352
20	3	175	0	his	True	-2	35	280	352	352	352	280	280	280	280
20	3	143	0	his	True	-2	36	360	360	360	360	0	0	0	0
20	3	78	0	his	True	-2	37	204	204	204	568	168	168	168	168
20	3	113	0	his	True	-2	38	232	280	280	280	0	0	0	0
20	3	122	0	his	True	-2	39	0	0	0	0	0	0	0	0
20	3	28	0	his	True	-2	41	0	0	0	0	172	216	416	852
20	3	5	0	his	True	-2	42	200	200	200	200	304	304	304	520
20	3	162	0	his	True	-2	43	224	224	224	224	160	160	160	160
21	1	114	0	He's	True	?	1	276	276	276	276	252	572	572	572
21	1	44	0	He's	True	?	2	180	180	180	180	172	300	300	300
21	1	10	0	He's	True	?	3	356	356	356	356	160	160	160	160
21	1	58	0	He's	True	?	4	352	352	352	352	0	0	0	0
21	1	15	0	He's	True	?	5	0	0	0	0	0	0	0	0
21	1	116	0	He's	True	?	6	0	0	0	0	272	384	384	384
21	1	86	0	He's	True	?	7	244	244	244	244	164	324	468	1068
21	1	86	0	He's	True	?	8	0	0	0	0	240	240	240	336
21	1	146	0	He's	True	?	10	104	104	104	104	288	288	364	552
21	1	70	0	He's	True	?	11	260	260	260	260	220	220	220	220
21	1	36	0	He's	True	?	12	0	0	0	0	204	344	344	344
21	1	142	0	He's	True	?	13	276	276	276	276	208	208	208	208
21	1	101	0	He's	True	?	14	96	96	96	96	192	192	192	320
21	1	30	0	He's	True	?	15	0	0	0	0	0	0	0	0
21	1	48	0	He's	True	?	16	188	320	320	320	140	140	140	140
21	1	155	0	He's	True	?	17	0	0	0	0	372	372	372	372
21	1	152	0	He's	True	?	18	0	0	0	0	240	240	240	328
21	1	42	0	He's	True	?	19	280	280	280	280	124	124	124	124
21	1	18	0	He's	True	?	20	0	0	0	0	248	532	532	532
21	1	63	0	He's	True	?	21	0	0	0	0	220	404	404	404
21	1	51	0	He's	True	?	22	0	0	0	0	0	0	0	0
21	1	138	0	He's	True	?	23	212	360	360	360	528	528	528	528
21	1	146	0	He's	True	?	24	244	244	244	244	196	196	196	196
21	1	40	0	He's	True	?	25	0	0	0	0	240	400	400	400
21	1	79	0	He's	True	?	27	0	0	0	0	0	0	0	0
21	1	87	0	He's	True	?	28	0	0	0	0	204	240	460	796
21	1	191	0	He's	True	?	29	276	276	276	276	184	184	184	184
21	1	95	0	He's	True	?	30	260	1252	1252	1252	132	132	132	132
21	1	76	0	He's	True	?	31	0	0	0	0	244	244	244	308
21	1	154	0	He's	True	?	32	232	348	348	348	208	208	208	208
21	1	128	0	He's	True	?	33	244	380	380	380	144	144	144	144
21	1	152	0	He's	True	?	34	212	212	212	212	204	204	204	204
21	1	95	0	He's	True	?	35	0	0	0	0	244	452	452	452
21	1	126	0	He's	True	?	36	240	240	240	240	0	0	0	0
21	1	190	0	He's	True	?	37	188	188	188	188	128	396	524	752
21	1	107	0	He's	True	?	38	284	284	284	284	184	184	184	184
21	1	108	0	He's	True	?	39	0	0	0	0	0	0	0	0
21	1	67	0	He's	True	?	40	196	196	196	196	196	260	260	260
21	1	40	0	He's	True	?	41	0	0	0	0	0	0	0	0
21	1	119	0	He's	True	?	42	124	280	280	280	120	120	120	120
21	1	93	0	He's	True	?	43	352	352	352	352	0	0	0	0
21	3	114	0	his	True	-2	1	244	244	244	244	148	148	444	1140
21	3	44	0	his	True	-2	2	92	92	92	92	80	80	264	564
21	3	10	0	his	True	-2	3	212	380	380	380	132	132	132	132
21	3	58	0	his	True	-2	4	0	0	0	0	232	384	384	384
21	3	15	0	his	True	-2	5	240	240	456	1128	144	144	144	144
21	3	116	0	his	True	-2	6	0	0	0	0	156	156	156	156
21	3	86	0	his	True	-2	7	156	156	156	156	0	0	0	0
21	3	86	0	his	True	-2	8	180	180	180	180	200	200	200	200
21	3	146	0	his	True	-2	10	140	140	140	140	128	128	128	128
21	3	70	0	his	True	-2	11	152	152	152	152	136	136	136	136
21	3	36	0	his	True	-2	12	116	116	116	116	224	224	224	224
21	3	142	0	his	True	-2	13	180	180	180	180	156	156	156	156
21	3	101	0	his	True	-2	14	0	0	0	0	176	340	340	340
21	3	30	0	his	True	-2	15	256	256	256	412	232	232	232	232
21	3	48	0	his	True	-2	16	192	192	192	192	144	144	144	144
21	3	155	0	his	True	-2	17	136	136	136	136	244	400	400	684
21	3	152	0	his	True	-2	18	0	0	0	0	240	240	240	240
21	3	42	0	his	True	-2	19	72	72	72	72	296	296	296	432
21	3	18	0	his	True	-2	20	0	0	0	0	180	180	180	180
21	3	63	0	his	True	-2	21	144	144	144	144	52	52	52	52
21	3	51	0	his	True	-2	22	0	0	0	0	220	324	460	1544
21	3	138	0	his	True	-2	23	120	120	120	120	220	220	220	220
21	3	146	0	his	True	-2	24	152	152	152	152	164	164	164	164
21	3	40	0	his	True	-2	25	0	0	0	0	160	292	292	484
21	3	79	0	his	True	-2	27	0	0	0	0	56	56	224	1152
21	3	87	0	his	True	-2	28	140	276	276	276	212	212	212	212
21	3	191	0	his	True	-2	29	0	0	0	0	160	160	160	284
21	3	95	0	his	True	-2	30	280	280	280	280	164	164	164	164
21	3	76	0	his	True	-2	31	0	0	0	0	184	304	304	304
21	3	154	0	his	True	-2	32	264	264	264	264	236	236	236	236
21	3	128	0	his	True	-2	33	160	160	160	160	144	144	144	144
21	3	152	0	his	True	-2	34	164	164	164	164	0	0	0	0
21	3	95	0	his	True	-2	35	116	116	116	116	584	584	792	2312
21	3	126	0	his	True	-2	36	0	0	0	0	208	208	208	208
21	3	190	0	his	True	-2	37	124	124	124	124	180	180	180	180
21	3	107	0	his	True	-2	38	0	0	0	0	352	352	352	352
21	3	108	0	his	True	-2	39	0	0	0	0	0	0	0	0
21	3	67	0	his	True	-2	40	224	224	224	224	304	304	304	304
21	3	40	0	his	True	-2	41	0	0	0	0	0	0	0	0
21	3	119	0	his	True	-2	42	0	0	0	0	296	296	296	296
21	3	93	0	his	True	-2	43	128	128	128	128	212	212	212	212
23	6	31	1	it.	True	?	1	168	168	168	308	-999	-999	-999	-999
23	6	114	1	it.	True	?	2	288	288	288	288	-999	-999	-999	-999
23	6	136	1	it.	True	?	3	0	0	0	0	-999	-999	-999	-999
23	6	9	1	it.	True	?	4	208	208	208	208	-999	-999	-999	-999
23	6	123	1	it.	True	?	5	0	0	0	0	-999	-999	-999	-999
23	6	42	1	it.	True	?	6	0	0	0	0	-999	-999	-999	-999
23	6	23	1	it.	True	?	7	0	0	0	0	-999	-999	-999	-999
23	6	187	1	it.	True	?	8	96	96	96	96	-999	-999	-999	-999
23	6	78	1	it.	True	?	10	112	112	112	112	-999	-999	-999	-999
23	6	153	1	it.	True	?	11	280	280	280	280	-999	-999	-999	-999
23	6	93	1	it.	True	?	12	0	0	0	0	-999	-999	-999	-999
23	6	10	1	it.	True	?	13	0	0	0	0	-999	-999	-999	-999
23	6	161	1	it.	True	?	14	168	168	168	168	-999	-999	-999	-999
23	6	118	1	it.	True	?	15	0	0	0	0	-999	-999	-999	-999
23	6	24	1	it.	True	?	16	0	0	0	0	-999	-999	-999	-999
23	6	81	1	it.	True	?	18	0	0	0	0	-999	-999	-999	-999
23	6	111	1	it.	True	?	19	352	352	352	352	-999	-999	-999	-999
23	6	180	1	it.	True	?	20	0	0	0	0	-999	-999	-999	-999
23	6	86	1	it.	True	?	21	292	404	404	404	-999	-999	-999	-999
23	6	92	1	it.	True	?	22	128	128	128	128	-999	-999	-999	-999
23	6	130	1	it.	True	?	23	228	228	228	340	-999	-999	-999	-999
23	6	200	1	it.	True	?	24	132	132	132	132	-999	-999	-999	-999
23	6	178	1	it.	True	?	25	0	0	0	0	-999	-999	-999	-999
23	6	119	1	it.	True	?	27	332	332	332	332	-999	-999	-999	-999
23	6	139	1	it.	True	?	28	236	236	236	236	-999	-999	-999	-999
23	6	166	1	it.	True	?	29	100	100	100	100	-999	-999	-999	-999
23	6	78	1	it.	True	?	30	0	0	0	0	-999	-999	-999	-999
23	6	147	1	it.	True	?	31	0	0	0	0	-999	-999	-999	-999
23	6	187	1	it.	True	?	32	136	136	136	136	-999	-999	-999	-999
23	6	13	1	it.	True	?	33	168	168	168	260	-999	-999	-999	-999
23	6	197	1	it.	True	?	34	0	0	0	0	-999	-999	-999	-999
23	6	81	1	it.	True	?	35	0	0	0	0	-999	-999	-999	-999
23	6	135	1	it.	True	?	36	0	0	0	0	-999	-999	-999	-999
23	6	12	1	it.	True	?	37	0	0	0	0	-999	-999	-999	-999
23	6	165	1	it.	True	?	38	0	0	0	0	-999	-999	-999	-999
23	6	76	1	it.	True	?	39	0	0	0	0	-999	-999	-999	-999
23	6	201	1	it.	True	?	40	92	92	92	92	-999	-999	-999	-999
23	6	192	1	it.	True	?	41	172	172	172	480	-999	-999	-999	-999
23	6	105	1	it.	True	?	42	0	0	0	0	-999	-999	-999	-999
23	6	102	1	it.	True	?	43	316	316	316	316	-999	-999	-999	-999
25	6	75	1	this.	True	?	1	156	236	236	236	-999	-999	-999	-999
25	6	83	1	this.	True	?	2	264	264	264	496	-999	-999	-999	-999
25	6	23	1	this.	True	?	3	256	548	548	548	-999	-999	-999	-999
25	6	139	1	this.	True	?	4	312	312	312	312	-999	-999	-999	-999
25	6	177	1	this.	True	?	5	156	156	156	348	-999	-999	-999	-999
25	6	22	1	this.	True	?	6	0	0	0	0	-999	-999	-999	-999
25	6	186	1	this.	True	?	7	196	196	412	580	-999	-999	-999	-999
25	6	155	1	this.	True	?	8	124	124	124	124	-999	-999	-999	-999
25	6	109	1	this.	True	?	10	200	200	308	1004	-999	-999	-999	-999
25	6	137	1	this.	True	?	11	196	196	196	196	-999	-999	-999	-999
25	6	97	1	this.	True	?	12	288	288	288	288	-999	-999	-999	-999
25	6	85	1	this.	True	?	13	448	576	576	576	-999	-999	-999	-999
25	6	21	1	this.	True	?	14	368	368	368	904	-999	-999	-999	-999
25	6	39	1	this.	True	?	15	0	0	0	0	-999	-999	-999	-999
25	6	202	1	this.	True	?	16	232	784	784	784	-999	-999	-999	-999
25	6	70	1	this.	True	?	18	252	252	252	252	-999	-999	-999	-999
25	6	27	1	this.	True	?	19	164	164	164	860	-999	-999	-999	-999
25	6	38	1	this.	True	?	20	152	320	320	320	-999	-999	-999	-999
25	6	18	1	this.	True	?	21	308	656	656	656	-999	-999	-999	-999
25	6	204	1	this.	True	?	22	0	0	0	0	-999	-999	-999	-999
25	6	11	1	this.	True	?	23	300	300	300	924	-999	-999	-999	-999
25	6	203	1	this.	True	?	24	284	284	284	404	-999	-999	-999	-999
25	6	51	1	this.	True	?	25	164	536	536	536	-999	-999	-999	-999
25	6	184	1	this.	True	?	27	236	236	236	592	-999	-999	-999	-999
25	6	21	1	this.	True	?	28	120	120	120	120	-999	-999	-999	-999
25	6	89	1	this.	True	?	29	160	404	404	404	-999	-999	-999	-999
25	6	150	1	this.	True	?	30	448	448	448	448	-999	-999	-999	-999
25	6	2	1	this.	True	?	31	464	464	464	464	-999	-999	-999	-999
25	6	12	1	this.	True	?	32	248	248	608	1072	-999	-999	-999	-999
25	6	16	1	this.	True	?	33	148	148	372	1416	-999	-999	-999	-999
25	6	2	1	this.	True	?	34	208	208	208	208	-999	-999	-999	-999
25	6	178	1	this.	True	?	35	220	220	220	220	-999	-999	-999	-999
25	6	145	1	this.	True	?	36	0	0	0	0	-999	-999	-999	-999
25	6	116	1	this.	True	?	37	160	160	160	788	-999	-999	-999	-999
25	6	162	1	this.	True	?	38	0	0	0	0	-999	-999	-999	-999
25	6	35	1	this.	True	?	39	148	148	148	732	-999	-999	-999	-999
25	6	139	1	this.	True	?	40	0	0	0	0	-999	-999	-999	-999
25	6	19	1	this.	True	?	41	128	128	128	668	-999	-999	-999	-999
25	6	8	1	this.	True	?	42	224	496	496	676	-999	-999	-999	-999
25	6	149	1	this.	True	?	43	192	192	192	412	-999	-999	-999	-999
28	1	55	0	She	True	?	1	284	284	284	284	172	404	404	404
28	1	186	0	She	True	?	2	180	180	180	180	156	156	156	156
28	1	114	0	She	True	?	3	0	0	0	0	228	228	408	532
28	1	14	0	She	True	?	4	272	272	272	272	168	168	168	168
28	1	68	0	She	True	?	5	0	0	0	0	0	0	0	0
28	1	62	0	She	True	?	6	192	192	192	192	132	132	132	132
28	1	69	0	She	True	?	7	160	272	272	272	192	192	192	192
28	1	57	0	She	True	?	8	0	0	0	0	244	480	480	480
28	1	204	0	She	True	?	10	0	0	0	0	292	420	420	420
28	1	75	0	She	True	?	11	28	244	244	244	168	320	320	320
28	1	64	0	She	True	?	12	0	0	0	0	348	348	348	348
28	1	100	0	She	True	?	13	304	304	304	304	216	216	216	216
28	1	90	0	She	True	?	14	0	0	0	0	56	536	536	536
28	1	146	0	She	True	?	15	244	244	244	244	124	124	124	124
28	1	57	0	She	True	?	16	0	0	0	0	240	464	464	464
28	1	116	0	She	True	?	17	284	284	284	284	108	108	108	108
28	1	169	0	She	True	?	18	0	0	0	0	232	396	396	396
28	1	59	0	She	True	?	19	272	272	272	272	148	148	148	148
28	1	20	0	She	True	?	20	0	0	0	0	252	424	424	424
28	1	2	0	She	True	?	21	0	0	0	0	232	352	352	352
28	1	14	0	She	True	?	22	0	0	0	0	0	0	0	0
28	1	77	0	She	True	?	23	348	348	348	348	488	2484	2484	2484
28	1	86	0	She	True	?	24	68	68	68	68	288	288	288	288
28	1	3	0	She	True	?	25	0	0	0	0	0	0	0	0
28	1	142	0	She	True	?	27	120	120	120	120	264	264	264	264
28	1	41	0	She	True	?	28	136	136	136	136	100	436	436	436
28	1	144	0	She	True	?	29	0	0	0	0	260	260	412	444
28	1	198	0	She	True	?	30	0	0	0	0	372	624	624	624
28	1	33	0	She	True	?	31	280	280	280	280	212	212	212	212
28	1	67	0	She	True	?	32	392	392	392	392	200	200	200	200
28	1	110	0	She	True	?	33	312	312	312	312	204	348	348	348
28	1	71	0	She	True	?	34	164	324	324	324	172	172	172	172
28	1	117	0	She	True	?	35	372	372	372	372	196	196	196	196
28	1	8	0	She	True	?	36	0	0	0	0	0	0	0	0
28	1	146	0	She	True	?	37	0	0	0	0	232	432	432	432
28	1	26	0	She	True	?	38	160	160	160	160	180	224	224	224
28	1	8	0	She	True	?	39	0	0	0	0	0	0	0	0
28	1	124	0	She	True	?	40	0	0	0	0	0	0	0	0
28	1	196	0	She	True	?	41	0	0	0	0	0	0	0	0
28	1	205	0	She	True	?	42	0	0	0	0	60	384	384	384
28	1	113	0	She	True	?	43	0	0	0	0	312	452	452	452
30	6	81	1	itself.	False	-4	1	148	148	292	512	-999	-999	-999	-999
30	6	23	1	itself.	False	-4	2	376	376	376	376	-999	-999	-999	-999
30	6	2	1	itself.	False	-4	3	272	272	436	648	-999	-999	-999	-999
30	6	84	1	itself.	False	-4	4	192	192	192	192	-999	-999	-999	-999
30	6	13	1	itself.	False	-4	5	100	100	100	864	-999	-999	-999	-999
30	6	6	1	itself.	False	-4	6	244	244	244	504	-999	-999	-999	-999
30	6	111	1	itself.	False	-4	7	304	304	528	772	-999	-999	-999	-999
30	6	96	1	itself.	False	-4	8	236	368	368	368	-999	-999	-999	-999
30	6	3	1	itself.	False	-4	9	232	232	780	1428	-999	-999	-999	-999
30	6	154	1	itself.	False	-4	10	276	276	436	1064	-999	-999	-999	-999
30	6	199	1	itself.	False	-4	11	204	204	204	204	-999	-999	-999	-999
30	6	151	1	itself.	False	-4	12	224	224	224	224	-999	-999	-999	-999
30	6	65	1	itself.	False	-4	13	228	536	536	536	-999	-999	-999	-999
30	6	122	1	itself.	False	-4	14	224	224	548	720	-999	-999	-999	-999
30	6	49	1	itself.	False	-4	15	0	0	0	0	-999	-999	-999	-999
30	6	163	1	itself.	False	-4	16	532	724	724	724	-999	-999	-999	-999
30	6	20	1	itself.	False	-4	17	160	160	160	796	-999	-999	-999	-999
30	6	163	1	itself.	False	-4	18	268	268	268	268	-999	-999	-999	-999
30	6	119	1	itself.	False	-4	19	0	0	0	0	-999	-999	-999	-999
30	6	12	1	itself.	False	-4	20	164	164	272	688	-999	-999	-999	-999
30	6	136	1	itself.	False	-4	21	284	284	284	284	-999	-999	-999	-999
30	6	117	1	itself.	False	-4	22	196	196	196	296	-999	-999	-999	-999
30	6	95	1	itself.	False	-4	23	180	180	508	724	-999	-999	-999	-999
30	6	32	1	itself.	False	-4	24	148	148	292	468	-999	-999	-999	-999
30	6	7	1	itself.	False	-4	25	0	0	0	0	-999	-999	-999	-999
30	6	36	1	itself.	False	-4	27	136	136	440	676	-999	-999	-999	-999
30	6	9	1	itself.	False	-4	28	192	192	352	536	-999	-999	-999	-999
30	6	155	1	itself.	False	-4	29	176	176	652	740	-999	-999	-999	-999
30	6	63	1	itself.	False	-4	30	172	172	600	2172	-999	-999	-999	-999
30	6	36	1	itself.	False	-4	31	96	96	96	96	-999	-999	-999	-999
30	6	26	1	itself.	False	-4	32	220	220	220	456	-999	-999	-999	-999
30	6	69	1	itself.	False	-4	33	232	232	600	1384	-999	-999	-999	-999
30	6	157	1	itself.	False	-4	34	0	0	0	0	-999	-999	-999	-999
30	6	153	1	itself.	False	-4	35	364	364	364	364	-999	-999	-999	-999
30	6	195	1	itself.	False	-4	36	0	0	0	0	-999	-999	-999	-999
30	6	85	1	itself.	False	-4	37	140	140	392	748	-999	-999	-999	-999
30	6	160	1	itself.	False	-4	38	216	216	216	216	-999	-999	-999	-999
30	6	84	1	itself.	False	-4	39	0	0	0	0	-999	-999	-999	-999
30	6	123	1	itself.	False	-4	40	0	0	0	0	-999	-999	-999	-999
30	6	113	1	itself.	False	-4	41	236	236	612	1244	-999	-999	-999	-999
30	6	49	1	itself.	False	-4	42	320	504	504	1300	-999	-999	-999	-999
30	6	10	1	itself.	False	-4	43	204	204	748	2288	-999	-999	-999	-999
31	1	14	0	They're	True	?	1	256	304	304	304	260	260	456	688
31	1	51	0	They're	True	?	2	224	352	352	352	108	108	108	108
31	1	186	0	They're	True	?	3	312	312	312	312	152	284	284	284
31	1	120	0	They're	True	?	4	300	300	300	300	176	348	348	348
31	1	32	0	They're	True	?	5	284	284	284	284	172	352	352	352
31	1	92	0	They're	True	?	6	0	0	0	0	336	336	336	336
31	1	126	0	They're	True	?	7	108	256	256	256	112	112	112	112
31	1	28	0	They're	True	?	8	248	392	392	392	148	148	148	148
31	1	6	0	They're	True	?	10	280	336	336	336	136	136	136	136
31	1	192	0	They're	True	?	11	248	408	408	408	216	216	216	216
31	1	120	0	They're	True	?	12	232	1144	1144	1144	200	200	200	200
31	1	152	0	They're	True	?	13	308	308	308	308	232	232	232	232
31	1	81	0	They're	True	?	14	44	320	320	320	208	208	208	208
31	1	63	0	They're	True	?	15	104	104	104	104	164	164	164	164
31	1	5	0	They're	True	?	16	64	384	384	384	136	136	136	136
31	1	161	0	They're	True	?	17	276	336	336	336	148	148	148	148
31	1	155	0	They're	True	?	18	252	252	252	252	176	176	176	176
31	1	21	0	They're	True	?	19	264	264	264	264	180	180	180	180
31	1	24	0	They're	True	?	20	280	412	412	412	0	0	0	0
31	1	174	0	They're	True	?	21	228	228	228	228	48	208	208	208
31	1	115	0	They're	True	?	22	296	296	296	296	464	464	464	464
31	1	174	0	They're	True	?	23	288	396	396	636	0	0	0	0
31	1	81	0	They're	True	?	24	236	372	372	372	216	216	216	216
31	1	121	0	They're	True	?	25	40	40	40	40	200	200	368	592
31	1	32	0	They're	True	?	27	0	0	0	0	216	216	216	420
31	1	95	0	They're	True	?	28	256	704	704	704	220	220	220	220
31	1	160	0	They're	True	?	29	264	292	292	292	232	232	232	232
31	1	195	0	They're	True	?	30	312	812	812	812	0	0	0	0
31	1	151	0	They're	True	?	31	72	248	248	248	136	136	136	136
31	1	105	0	They're	True	?	32	460	460	460	460	288	500	500	500
31	1	103	0	They're	True	?	33	256	520	520	520	24	24	284	732
31	1	96	0	They're	True	?	34	284	444	444	444	188	188	188	188
31	1	70	0	They're	True	?	35	228	320	320	320	212	212	212	212
31	1	101	0	They're	True	?	36	220	220	220	220	148	148	148	148
31	1	87	0	They're	True	?	37	120	576	576	576	160	160	160	160
31	1	154	0	They're	True	?	38	304	304	304	304	208	208	208	208
31	1	71	0	They're	True	?	39	0	0	0	0	0	0	0	0
31	1	161	0	They're	True	?	40	0	0	0	0	0	0	0	0
31	1	172	0	They're	True	?	41	0	0	0	0	0	0	0	0
31	1	44	0	They're	True	?	42	64	288	288	288	136	136	136	136
31	1	77	0	They're	True	?	43	232	336	336	336	188	188	188	188
31	6	14	1	them.	True	?	1	200	200	200	584	-999	-999	-999	-999
31	6	51	1	them.	True	?	2	196	196	196	636	-999	-999	-999	-999
31	6	186	1	them.	True	?	3	320	320	320	320	-999	-999	-999	-999
31	6	120	1	them.	True	?	4	156	556	556	556	-999	-999	-999	-999
31	6	32	1	them.	True	?	5	144	144	420	2044	-999	-999	-999	-999
31	6	92	1	them.	True	?	6	0	0	0	0	-999	-999	-999	-999
31	6	126	1	them.	True	?	7	204	324	1596	1792	-999	-999	-999	-999
31	6	28	1	them.	True	?	8	468	468	468	468	-999	-999	-999	-999
31	6	6	1	them.	True	?	10	212	212	212	960	-999	-999	-999	-999
31	6	192	1	them.	True	?	11	248	248	248	248	-999	-999	-999	-999
31	6	120	1	them.	True	?	12	488	488	488	488	-999	-999	-999	-999
31	6	152	1	them.	True	?	13	124	440	440	440	-999	-999	-999	-999
31	6	81	1	them.	True	?	14	352	352	352	352	-999	-999	-999	-999
31	6	63	1	them.	True	?	15	0	0	0	0	-999	-999	-999	-999
31	6	5	1	them.	True	?	16	232	1296	1296	1296	-999	-999	-999	-999
31	6	161	1	them.	True	?	17	548	548	548	548	-999	-999	-999	-999
31	6	155	1	them.	True	?	18	0	0	0	0	-999	-999	-999	-999
31	6	21	1	them.	True	?	19	124	152	152	1344	-999	-999	-999	-999
31	6	24	1	them.	True	?	20	360	360	360	360	-999	-999	-999	-999
31	6	174	1	them.	True	?	21	384	384	384	384	-999	-999	-999	-999
31	6	115	1	them.	True	?	22	0	0	0	0	-999	-999	-999	-999
31	6	174	1	them.	True	?	23	340	840	840	840	-999	-999	-999	-999
31	6	81	1	them.	True	?	24	348	348	348	348	-999	-999	-999	-999
31	6	121	1	them.	True	?	25	188	188	188	436	-999	-999	-999	-999
31	6	32	1	them.	True	?	27	128	128	128	916	-999	-999	-999	-999
31	6	95	1	them.	True	?	28	372	840	1144	3340	-999	-999	-999	-999
31	6	160	1	them.	True	?	29	128	584	584	916	-999	-999	-999	-999
31	6	195	1	them.	True	?	30	272	272	272	436	-999	-999	-999	-999
31	6	151	1	them.	True	?	31	344	344	344	344	-999	-999	-999	-999
31	6	105	1	them.	True	?	32	156	336	336	336	-999	-999	-999	-999
31	6	103	1	them.	True	?	33	300	300	300	656	-999	-999	-999	-999
31	6	96	1	them.	True	?	34	0	0	0	0	-999	-999	-999	-999
31	6	70	1	them.	True	?	35	716	716	716	716	-999	-999	-999	-999
31	6	101	1	them.	True	?	36	0	0	0	0	-999	-999	-999	-999
31	6	87	1	them.	True	?	37	152	152	152	152	-999	-999	-999	-999
31	6	154	1	them.	True	?	38	0	0	0	0	-999	-999	-999	-999
31	6	71	1	them.	True	?	39	0	0	0	0	-999	-999	-999	-999
31	6	161	1	them.	True	?	40	108	444	444	444	-999	-999	-999	-999
31	6	172	1	them.	True	?	41	0	0	0	0	-999	-999	-999	-999
31	6	44	1	them.	True	?	42	164	352	352	352	-999	-999	-999	-999
31	6	77	1	them.	True	?	43	136	136	136	476	-999	-999	-999	-999
32	1	138	0	We	True	?	1	0	0	0	0	268	268	268	420
32	1	70	0	We	True	?	2	212	212	212	212	184	184	184	184
